CLT_ID,FEE_AMT,ATTORNEY_FEES,COURT_COSTS,AMOUNT_EARNED_US,AMOUNT_EARNED_CLT,TOTAL_AMOUNT_EARNED
939,66,33,,119.6,80.4,200
939,50,50,,110,90,200
939,100,100,,100,0,100
939,431.06,300,131.06,659.41,342.53,1001.94
939,446.25,300,146.25,593.61,221.04,814.65
939,407.37,300,107.37,487.74,120.55,608.29
939,676.06,500,176.06,2432.42,2634.54,5066.96
939,38.01,38.01,,83.61,68.41,152.02
939,28.02,28.02,,61.64,50.44,112.08
939,27.04,27.04,,59.49,48.68,108.17
939,218,62.05,155.95,292.46,111.68,404.14
939,28.07,28.07,,61.75,50.51,112.26
939,16.11,16.11,,56.69,60.87,117.56
939,42.12,42.12,,45.27,4.73,50
939,71.16,71.16,,71.16,0,71.16
939,11.23,11.23,,26.74,23.26,50
939,24.23,24.23,,53.3,43.6,96.9
939,132.25,8.25,,219.35,130.65,350
939,40.25,40.25,,88.54,72.44,160.98
939,38.26,38.26,,84.17,68.86,153.03
939,39.26,39.26,,86.37,70.67,157.04
939,97.27,6.27,91,102.36,7.64,110
939,33.27,33.27,,73.2,59.89,133.09
939,4.29,4.29,,5.26,1.45,6.71
939,59.29,59.29,,75.57,24.43,100
939,99.3,99.3,,123.15,35.78,158.93
939,23.31,23.31,,51.28,41.96,93.24
939,26.32,26.32,,57.9,47.38,105.28
939,169.39,78.33,91.06,263.39,141,404.39
939,74.09,19.35,54.74,89.79,23.56,113.35
939,37.35,37.35,,82.17,67.24,149.41
939,49.37,49.37,,49.37,0,49.37
939,19.38,19.38,,42.63,34.87,77.5
939,23.43,23.43,,51.54,42.17,93.71
939,38.48,38.48,,84.65,69.26,153.91
939,37.49,37.49,,82.47,67.48,149.95
939,100,12.5,,137.74,56.6,194.34
939,132,16.5,,225.8,140.7,366.5
939,25.53,25.53,,56.17,45.96,102.13
939,37.53,37.53,,82.56,67.55,150.11
939,28.6,28.6,,62.92,51.49,114.41
939,14.62,14.62,,32.16,26.31,58.47
939,9.67,9.67,,21.27,17.41,38.68
939,26.68,26.68,,58.69,48.01,106.7
939,100,9.7,90.3,100,0,100
939,40.71,40.71,,89.56,73.27,162.83
939,35.73,35.73,,78.6,64.3,142.9
939,49.73,49.73,,109.41,89.51,198.92
939,10.74,10.74,,23.62,19.33,42.95
939,18.75,18.75,,41.25,33.75,75
939,48.75,48.75,,88.34,59.39,147.73
939,2.76,2.76,,6.08,4.97,11.05
939,38.76,38.76,,85.28,69.77,155.05
939,39.81,39.81,,87.58,71.66,159.24
939,32.83,32.83,,72.22,59.08,131.3
939,35.84,35.84,,78.85,64.52,143.37
939,39.85,39.85,,87.67,71.72,159.39
939,27.87,27.87,,61.31,50.17,111.48
939,12.94,12.94,,28.46,23.28,51.74
939,36.97,36.97,,81.33,66.55,147.88
939,25.99,25.99,,57.17,46.78,103.95
939,780.86,640,140.86,1368.52,881.48,2250
939,506.61,350,156.61,795.43,433.23,1228.66
939,287.3,247.3,40,326.92,59.43,386.35
939,142.89,142.89,,448.13,457.87,906
947,100,,50,100,0,100
947,35.08,,35.08,84.02,59.82,143.84
947,13.44,,13.44,29.89,20.11,50
947,126.88,,63.44,370.03,297.18,667.21
947,13.49,,13.49,29.92,20.08,50
947,16.5,,5.5,139.12,149.88,289
947,71.92,,71.92,71.92,0,71.92
947,100.36,,100.36,484.43,469.42,953.85
947,50,50,,117.5,82.5,200
947,59.61,4.11,55.5,65.15,6.77,71.92
947,32.5,16.25,,54.44,26.81,81.25
947,37.42,11.5,25.92,52.94,18.98,71.92
947,49.5,33.5,16,94.73,55.27,150
947,18.75,18.75,,44.06,30.94,75
947,31.75,31.75,,46.32,17.8,64.12
947,50.78,50.78,,119.34,83.79,203.13
947,20.38,14.88,5.5,20.38,0,20.38
947,386.6,119.6,267,548.78,198.22,747
949,379.5,16.5,,580.5,301.5,882
949,16.65,16.65,,29.99,20.01,50
949,313.86,249.86,64,601.93,432.1,1034.03
956,53.39,53.39,,144.03,135.97,280
956,222.82,108.82,114,222.82,0,222.82
957,129.28,65.28,64,129.28,0,129.28
957,99.55,99.55,,251.67,228.17,479.84
957,151.63,34.63,117,193.23,62.4,255.63
957,135.64,21.64,114,153.2,26.35,179.55
957,56.68,56.68,,107.34,75.99,183.33
957,88.72,38.72,50,120.16,47.15,167.31
957,162.77,48.77,114,193.47,68.33,261.8
957,278.17,163.17,115,469.77,287.4,757.17
957,202.53,138.53,64,368.93,249.6,618.53
958,120.5,6.5,114,125.78,7.91,133.69
958,54.69,54.69,,132.02,116,248.02
958,87.84,87.84,,159.17,107,266.17
958,87.87,87.87,,159.23,107.04,266.27
958,145.89,29.89,116,170.16,36.4,206.56
958,104.37,104.37,,194.27,134.86,329.13
958,657.4,593.4,64,1285.39,941.98,2227.37
958,324.77,239.7,85.07,581.18,384.62,965.8
958,193.97,129.97,64,350.09,234.19,584.28
960,13,,13,13,0,13
960,150,,25,150,0,150
960,75,,75,75,0,75
960,100,,100,100,0,100
960,8.15,,8.15,8.15,0,8.15
960,58.32,,29.16,58.32,0,58.32
960,16.21,,16.21,16.21,0,16.21
960,41.21,,41.21,41.21,0,41.21
960,3.22,,3.22,3.22,0,3.22
960,69.54,,69.54,69.54,0,69.54
960,23.5,,11.75,23.5,0,23.5
960,21.75,,21.75,21.75,0,21.75
960,103.6,,103.6,103.6,0,103.6
962,5,,5,27,33,60
962,60,,60,60,0,60
964,79.55,79.55,,223.22,215.51,438.73
964,134.56,70.56,64,185.86,76.94,262.8
964,187.66,123.66,64,288.09,150.64,438.73
964,333.95,319.95,14,495.15,241.8,736.95
965,45,,15,45,0,45
965,100,,20,100,0,100
965,75,,25,75,0,75
965,28,,28,28,0,28
965,30,,30,30,0,30
965,40,,40,40,0,40
965,47,,47,47,0,47
965,1150,,50,1150,0,1150
965,150,,75,150,0,150
965,300,,100,300,0,300
965,20.01,,20.01,20.01,0,20.01
965,68.21,,68.21,68.21,454.27,522.48
965,29.3,,29.3,60.06,57.12,117.18
965,38.59,,38.59,38.59,0,38.59
965,68.68,,68.68,68.68,0,68.68
965,3.74,,3.74,3.74,0,3.74
965,3.79,,3.79,3.79,0,3.79
965,8.79,,8.79,8.79,0,8.79
965,15.79,,15.79,15.79,0,15.79
965,16.79,,16.79,16.79,0,16.79
965,17.79,,17.79,17.79,0,17.79
965,18.79,,18.79,18.79,0,18.79
965,21.79,,21.79,21.79,0,21.79
965,32.79,,32.79,32.79,0,32.79
965,175.16,,43.79,175.16,0,175.16
965,46.79,,46.79,46.79,0,46.79
965,48.79,,48.79,48.79,0,48.79
965,68.79,,68.79,68.79,0,68.79
965,71.79,,71.79,71.79,0,71.79
965,79.79,,79.79,79.79,0,79.79
965,82.79,,82.79,82.79,0,82.79
965,93.79,,93.79,93.79,0,93.79
965,37.87,,37.87,37.87,0,37.87
965,15.92,,15.92,15.92,0,15.92
965,125,,125,125,0,125
965,213.79,,213.79,213.79,0,213.79
965,229.79,,229.79,229.79,0,229.79
965,135.79,,135.79,135.79,0,135.79
965,143.79,,143.79,143.79,0,143.79
965,157.79,,157.79,157.79,0,157.79
965,162.79,,162.79,162.79,0,162.79
965,171.79,,171.79,171.79,0,171.79
965,187.79,,187.79,187.79,0,187.79
965,381.58,,190.79,381.58,0,381.58
965,196.79,,196.79,196.79,0,196.79
965,0.01,0.01,,0.01,205,205.01
965,0.45,0.45,,27.59,50.41,78
965,0.55,0.55,,1.13,1.08,2.21
965,0.78,0.78,,0.78,2.34,3.12
965,15,5,,25.5,19.5,45
965,12,12,,12,185.29,197.29
965,105,15,,199.5,175.5,375
965,20,20,,46.25,48.75,95
965,850,25,,1683,1697,3380
965,30,30,,30,90,120
965,47,47,,47,36.99,83.99
965,100,50,,100,150,250
965,14.1,7.05,,28.92,27.5,56.42
965,21.05,21.05,,21.05,0,21.05
965,57.05,57.05,,116.96,111.25,228.21
965,63.05,63.05,,128.48,121.52,250
965,44.08,44.08,,46.15,3.85,50
965,4.09,4.09,,55.16,94.84,150
965,38.09,38.09,,38.09,114.25,152.34
965,18.1,18.1,,37.1,35.3,72.4
965,54.1,54.1,,54.1,0,54.1
965,42.12,42.12,,101.08,109.5,210.58
965,4.13,4.13,,9.92,10.76,20.68
965,31.13,31.13,,63.81,60.69,124.5
965,75.13,75.13,,170,176.18,346.18
965,8.18,8.18,,20.45,22.8,43.25
965,88.2,88.2,,186.95,183.39,370.34
965,50,9.21,40.79,50,0,50
965,57.01,13.22,43.79,59.29,4.23,63.52
965,30.44,15.22,,30.64,0.37,31.01
965,8.24,8.24,,16.89,16.05,32.94
965,125,6.25,,190.6,234.4,425
965,11.25,11.25,,23.06,21.94,45
965,25.25,25.25,,25.25,75.75,101
965,156.25,31.25,,320.3,304.7,625
965,26.26,26.26,,53.83,51.21,105.04
965,64.26,64.26,,131.74,125.31,257.05
965,36.28,36.28,,49.4,24.38,73.78
965,2.3,2.3,,4.72,4.49,9.21
965,10.3,10.3,,21.12,20.09,41.21
965,20.3,20.3,,41.62,39.59,81.21
965,4.32,4.32,,5.17,1.58,6.75
965,8.35,8.35,,12.48,7.68,20.16
965,33.37,33.37,,68.42,65.09,133.51
965,8.39,8.39,,17.2,16.36,33.56
965,93.39,93.39,,93.39,335.13,428.52
965,23.41,23.41,,47.99,45.65,93.64
965,15.42,15.42,,31.61,30.08,61.69
965,48.43,48.43,,99.28,94.44,193.72
965,59.43,59.43,,59.43,178.3,237.73
965,13.48,13.48,,27.64,26.3,53.94
965,34.48,34.48,,44.97,19.47,64.44
965,44.49,44.49,,91.2,86.75,177.95
965,45,7.5,,84.35,95.65,180
965,587.5,12.5,,1187.72,1115.34,2303.06
965,22.5,22.5,,22.5,112.5,135
965,27.5,27.5,,38.69,20.78,59.47
965,412.5,37.5,,749.74,626.41,1376.15
965,6.52,6.52,,13.37,12.71,26.08
965,8.52,8.52,,17.47,16.61,34.08
965,41.53,41.53,,75.2,62.52,137.72
965,6.2,1.55,,12.72,12.12,24.84
965,3.55,3.55,,3.55,10.66,14.21
965,11.55,11.55,,23.68,22.53,46.21
965,67.56,67.56,,67.56,202.68,270.24
965,74.56,74.56,,169.43,176.18,345.61
965,20.59,20.59,,49.41,53.52,102.93
965,6.6,6.6,,11.29,8.71,20
965,2.61,2.61,,6.26,6.79,13.05
965,17.63,17.63,,36.14,34.38,70.52
965,32.64,32.64,,32.64,139.36,172
965,40.67,40.67,,40.67,80.25,120.92
965,23.69,23.69,,23.69,71.07,94.76
965,9.7,9.7,,9.7,0,9.7
965,45.7,45.7,,63.14,32.38,95.52
965,32.73,32.73,,32.73,7.27,40
965,62.73,62.73,,160.81,182.16,342.97
965,7.5,3.75,,15.38,14.62,30
965,12.75,12.75,,26.14,24.86,51
965,206.25,18.75,,383.46,385.29,768.75
965,43.75,43.75,,89.69,85.31,175
965,24.77,24.77,,51.1,48.9,100
965,8.78,8.78,,17.99,17.11,35.1
965,35.79,35.79,,35.79,0,35.79
965,25.8,25.8,,44.14,34.07,78.21
965,33.8,33.8,,33.8,107.96,141.76
965,3.85,3.85,,20.72,31.33,52.05
965,5.85,5.85,,5.85,0,5.85
965,25.85,25.85,,25.85,0,25.85
965,13.86,13.86,,28.42,27.03,55.45
965,56.91,56.91,,136.87,148.5,285.37
965,21.92,21.92,,21.92,65.76,87.68
965,22.92,22.92,,22.92,68.75,91.67
965,49.93,49.93,,49.93,619.91,669.84
965,66.94,66.94,,137.23,130.54,267.77
965,10.95,10.95,,22.44,21.35,43.79
965,31.95,31.95,,31.95,0,31.95
965,27.96,27.96,,57.32,54.52,111.84
965,34.97,34.97,,71.7,68.2,139.9
965,74.97,74.97,,193.5,220.13,413.63
965,549,549,,1221.35,1248.65,2470
965,150.02,150.02,,150.02,450.04,600.06
965,112.03,112.03,,112.03,0,112.03
965,107.13,107.13,,107.13,321.39,428.52
965,706.04,563.22,142.82,1292.59,1089.31,2381.9
965,133.34,133.34,,133.34,277.19,410.53
965,115.48,115.48,,189.53,137.53,327.06
965,183.53,183.53,,440.47,477.17,917.64
965,231.79,231.79,,231.79,494.89,726.68
971,44,,44,106.66,76.58,183.24
971,50,,50,50,0,50
971,75,,75,75,0,75
971,79.04,,79.04,294.95,263.88,558.83
971,54.08,,54.08,232.24,217.76,450
971,39.58,,39.58,55.52,19.48,75
971,24.76,,24.76,24.76,0,24.76
971,52.59,52.59,,107.78,67.46,175.24
971,133.46,133.46,,155.68,27.15,182.83
973,150,,75,150,0,150
973,32.06,32.06,,70.52,57.7,128.22
973,85.18,85.18,,187.39,153.31,340.7
973,47.28,47.28,,104.01,85.1,189.11
973,120.48,6.48,114,125.74,7.89,133.63
973,83.51,83.51,,151.33,101.73,253.06
973,141.58,26.58,115,173.48,47.84,221.32
973,4.68,4.68,,10.3,8.42,18.72
973,87.81,87.81,,159.11,106.96,266.07
973,105.5,105.5,,232.11,189.91,422.02
973,126.83,126.83,,229.83,154.49,384.32
974,10,,10,10,0,10
974,13,,13,77.8,97.2,175
974,25,,25,25,0,25
974,40,,40,40,0,40
974,200,,50,200,0,200
974,64,,64,209.82,218.73,428.55
974,66,,66,119.6,80.4,200
974,89,,89,89,0,89
974,46.28,,46.28,46.28,0,46.28
974,170,,170,170,0,170
974,193,,193,317.8,187.2,505
974,195,,195,299.8,157.2,457
974,47,1,46,48.2,1.8,50
974,68,3,65,70.8,4.2,75
974,55,7,,55,0,55
974,20,10,,44,36,80
974,132,33,,212.4,120.6,333
974,215,99,116,315.09,150.14,465.23
974,28.03,28.03,,28.03,0,28.03
974,34.03,34.03,,34.03,0,34.03
974,44.03,36.03,,73.29,43.89,117.18
974,67.07,67.07,,94.31,40.85,135.16
974,72.12,22.12,50,72.12,0,72.12
974,13.2,13.2,,23.92,16.08,40
974,12.5,6.25,,27.5,22.5,50
974,19.25,15.25,4,37.55,27.45,65
974,113.27,43.27,70,165.18,77.87,243.05
974,16.5,3.3,,29.9,20.1,50
974,36.3,36.3,,65.78,44.22,110
974,36.31,36.31,,36.31,0,36.31
974,70.21,37.36,32.85,100.55,45.5,146.05
974,49.36,49.36,,49.36,0,49.36
974,148.39,27.39,117,170.63,33.37,204
974,211.44,96.44,115,289.76,117.47,407.23
974,29.5,3.5,26,33.7,6.3,40
974,7.5,7.5,,16.5,13.5,30
974,37.5,12.5,,82.5,67.5,150
974,183.54,67.54,116,345.68,243.22,588.9
974,67.57,67.57,,67.57,0,67.57
974,6.6,6.6,,11.96,8.04,20
974,39.6,39.6,,71.76,48.24,120
974,122.61,8.61,114,122.61,0,122.61
974,38.61,38.61,,38.61,0,38.61
974,99.62,49.62,50,159.17,89.32,248.49
974,1.65,1.65,,2.99,2.01,5
974,6.65,1.65,5,7.99,2.01,10
974,34.65,34.65,,62.79,42.21,105
974,180.65,89.65,91,288.25,161.39,449.64
974,16.75,2.75,14,20.05,4.95,25
974,74.25,24.75,,134.55,90.45,225
974,18.83,18.83,,47.76,43.39,91.15
974,30.83,30.83,,61.35,45.77,107.12
974,324.34,54.84,269.5,390.14,98.7,488.84
974,29.86,29.86,,54.1,36.36,90.46
974,75.88,11.88,64,85.53,14.47,100
974,42.9,42.9,,56.44,20.32,76.76
974,446.01,324.01,114,835.21,583.8,1419.01
974,277.01,161.01,116,470.41,290.1,760.51
974,225.05,109.05,116,313.61,132.83,446.44
974,208.28,143.28,65,324.64,174.53,499.17
974,164.35,164.35,,315.87,227.29,543.16
974,140.38,140.38,,254.38,171.01,425.39
974,196.4,126.4,70,348.08,227.53,575.61
974,143.68,143.68,,324.66,271.46,596.12
974,119.71,119.71,,263.35,215.47,478.82
974,1023.25,833.75,189.5,2046.45,1534.8,3581.25
974,249.56,124.78,,549.02,449.19,998.21
974,381.96,116.96,265,522.3,210.52,732.82
977,100,,50,100,0,100
977,80,80,,113.29,49.94,163.23
977,51.02,51.02,,92.46,62.15,154.61
977,78.04,78.04,,161.34,124.94,286.28
977,138.23,24.23,114,138.23,0,138.23
977,6.32,6.32,,23.79,26.21,50
977,72.32,72.32,,137.16,97.25,234.41
977,31.37,31.37,,56.84,38.2,95.04
977,82.5,16.5,,149.5,100.5,250
977,51.5,51.5,,93.32,62.72,156.04
977,230.52,96.52,134,308.9,117.56,426.46
977,50.6,50.6,,91.69,61.63,153.32
977,53.62,53.62,,97.16,65.31,162.47
977,25.88,11.88,14,35.53,14.47,50
977,242.87,128.87,114,397.67,232.2,629.87
978,244.12,61.03,,442.36,297.32,739.68
978,17.16,17.16,,84.26,100.66,184.92
978,152.56,76.28,,276.46,185.84,462.3
978,88.65,24.65,64,108.67,30.02,138.69
978,1258.57,992.57,266,2483.97,1838.1,4322.07
979,64,,64,188.4,186.6,375
979,53.75,,53.75,53.75,0,53.75
979,72.89,,72.89,72.89,0,72.89
979,25.02,25.02,,45.34,30.47,75.81
979,28.09,28.09,,50.9,34.22,85.12
979,60.28,30.14,,109.22,73.42,182.64
979,46.57,9.21,37.36,54.05,11.21,65.26
979,9.22,9.22,,16.7,11.22,27.92
979,18.33,18.33,,33.21,22.31,55.52
979,80.58,80.58,,146.02,98.16,244.18
979,1.69,1.69,,79.23,116.3,195.53
979,79.86,79.86,,144.7,97.27,241.97
979,76.93,76.93,,139.4,93.7,233.1
979,3.95,3.95,,42.19,57.36,99.55
980,25,,25,25,0,25
980,49,,49,49,0,49
980,85.32,,85.32,85.32,0,85.32
980,243.18,,243.18,243.18,0,243.18
980,115.5,,115.5,115.5,0,115.5
980,132.5,,132.5,132.5,0,132.5
980,25,6.25,,55,45,100
981,75.88,11.88,64,85.53,14.47,100
982,188.2,138.2,50,354.2,249,603.2
984,150,,50,150,0,150
984,99.03,,99.03,99.03,0,99.03
984,35.37,,35.37,35.37,0,35.37
984,37.39,,37.39,37.39,0,37.39
984,85.51,,85.51,85.51,0,85.51
984,49.54,,49.54,49.54,0,49.54
984,34.66,,34.66,34.66,0,34.66
984,22.82,,22.82,22.82,0,22.82
984,81.96,,81.96,81.96,0,81.96
984,127.22,,127.22,127.22,0,127.22
984,111.71,,111.71,111.71,0,111.71
984,64.66,0.66,64,65.2,0.8,66
984,75.76,57,18.76,122.04,69.43,191.47
984,73,73,,194.49,182.24,376.73
984,30.03,30.03,,54.41,36.57,90.98
984,181.04,65.04,116,219.06,57.02,276.08
984,130.05,66.05,64,130.05,0,130.05
984,58.14,29.07,,67.43,13.94,81.37
984,30.08,30.08,,30.08,0,30.08
984,31.08,31.08,,56.32,37.85,94.17
984,37.08,37.08,,67.19,45.17,112.36
984,13.09,13.09,,13.09,0,13.09
984,30.09,30.09,,54.53,36.65,91.18
984,27.1,27.1,,88.43,92,180.43
984,22.12,22.12,,40.08,26.94,67.02
984,75.14,75.14,,75.14,0,75.14
984,95.14,95.14,,95.14,0,95.14
984,25.17,25.17,,25.17,0,25.17
984,25.18,25.18,,25.18,0,25.18
984,38.18,38.18,,69.18,46.51,115.69
984,12.25,12.25,,22.19,14.91,37.1
984,25.25,25.25,,45.75,30.75,76.5
984,26.27,26.27,,26.27,0,26.27
984,30.27,30.27,,54.85,36.88,91.73
984,15.28,15.28,,15.28,0,15.28
984,24.28,24.28,,24.28,0,24.28
984,42.28,42.28,,76.62,51.5,128.12
984,39.34,7.3,32.04,45.27,8.89,54.16
984,124.31,59.31,65,172.47,72.25,244.72
984,32.61,30.32,2.29,57.23,36.94,94.17
984,135.34,21.34,114,152.66,25.99,178.65
984,13.35,13.35,,13.35,0,13.35
984,28.37,28.37,,28.37,0,28.37
984,309.37,86.37,223,309.37,0,309.37
984,25.38,25.38,,46,30.92,76.92
984,231.9,46.38,,353.03,181.73,534.76
984,132.39,18.39,114,132.39,0,132.39
984,46.4,46.4,,46.4,0,46.4
984,60.96,30.48,,85.72,37.13,122.85
984,99,16.5,,179.4,120.6,300
984,35,17.5,,35,0,35
984,40.52,40.52,,62.5,32.98,95.48
984,19.53,19.53,,34.43,22.35,56.78
984,3.55,3.55,,3.55,0,3.55
984,69.02,4.56,64.46,69.02,0,69.02
984,33.56,33.56,,60.81,40.87,101.68
984,80.56,80.56,,155.64,112.61,268.25
984,8.58,8.58,,8.58,0,8.58
984,27.58,27.58,,49.97,33.59,83.56
984,47.62,47.62,,86.29,58.01,144.3
984,67.63,3.63,64,70.58,4.42,75
984,46.65,1.65,45,47.99,2.01,50
984,29.66,29.66,,53.75,36.13,89.88
984,24.67,24.67,,44.7,30.04,74.74
984,31.67,31.67,,57.39,38.58,95.97
984,48.23,19.74,28.49,50.81,3.87,54.68
984,24.74,24.74,,44.82,30.13,74.95
984,99,24.75,,168.16,103.75,271.91
984,80.76,80.76,,146.34,98.38,244.72
984,180.39,25.77,,305.91,188.34,494.25
984,200.79,86.79,114,220.91,30.19,251.1
984,20.82,20.82,,37.72,25.35,63.07
984,116.86,52.86,64,159.79,64.39,224.18
984,11.88,11.88,,27.66,23.66,51.32
984,108.88,44.88,64,145.33,54.67,200
984,141.88,77.88,64,141.88,0,141.88
984,379.5,75.9,,683.25,455.62,1138.87
984,36.91,36.91,,36.91,0,36.91
984,37.94,37.94,,68.74,46.21,114.95
984,56.95,56.95,,356.99,450.06,807.05
984,61.92,30.96,,112.2,75.44,187.64
984,19.99,19.99,,36.23,24.37,60.6
984,73.99,73.99,,134.07,90.12,224.19
984,235.08,185.08,50,415.45,270.56,686.01
984,338.66,175.16,163.5,338.66,0,338.66
984,174.19,110.19,64,298.28,186.14,484.42
984,257.19,143.19,114,429.19,258,687.19
984,295.28,295.28,,325.33,45.07,370.4
984,124.32,124.32,,138.04,20.57,158.61
984,254.34,204.34,50,254.34,0,254.34
984,335.43,271.43,64,532.23,295.2,827.43
984,100.5,100.5,,182.11,122.42,304.53
984,375.5,261.5,114,666.34,436.26,1102.6
984,117.56,117.56,,190.28,109.07,299.35
984,323.59,201.59,114,531.74,312.23,843.97
984,353.61,239.61,114,513.47,239.79,753.26
984,113.7,113.7,,334.61,331.37,665.98
984,562.74,498.74,64,1014.4,677.5,1691.9
984,169.93,105.93,64,176.2,9.4,185.6
984,126.93,126.93,,279.24,228.46,507.7
984,281.45,215.95,65.5,472.47,286.53,759
984,602.99,488.99,114,800.09,295.64,1095.73
985,40,,20,40,0,40
985,40,,40,40,0,40
985,50,,50,50,0,50
985,64,,64,78.4,21.6,100
985,5,5,,11,9,20
985,100,25,,220,180,400
985,100,12.5,,220,180,400
985,26.55,11.55,15,35.93,14.07,50
985,86.55,86.55,,190.45,155.84,346.29
985,13.75,8.75,5,24.25,15.75,40
985,314.06,199.06,115,552.93,358.31,911.24
985,220.1,104.1,116,345,187.36,532.36
987,195,,195,319,186,505
